gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,CURCDQ,DATACQTR,DATAFQTR,CEQQ,CSHOQ,COSTAT,DVPSPQ,MKVALTQ,PRCCQ,SPCINDCD,SPCSECCD
6435,3/31/2003,2003,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2003Q1,2003Q1,5896.8,509,A,0.3,,45.46,320,978
6435,6/30/2003,2003,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2003Q2,2003Q2,6319.9,507,A,0.34,,52.14,320,978
6435,9/30/2003,2003,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2003Q3,2003Q3,6506,504.8,A,0.34,,51.32,320,978
6435,12/31/2003,2003,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2003Q4,2003Q4,6766.3,501.6,A,0.34,,59.09,320,978
6435,3/31/2004,2004,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2004Q1,2004Q1,6992.9,501.3,A,0.34,,63.1,320,978
6435,6/30/2004,2004,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2004Q2,2004Q2,6762.8,496.6,A,0.4,,65.88,320,978
6435,9/30/2004,2004,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2004Q3,2004Q3,6605.1,489,A,0.4,,64.59,320,978
6435,12/31/2004,2004,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2004Q4,2004Q4,6629.5,482.9,A,0.4,,65.81,320,978
6435,3/31/2005,2005,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2005Q1,2005Q1,6500.3,478.9,A,0.4,,65.73,320,978
6435,6/30/2005,2005,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2005Q2,2005Q2,6386.2,476.6,A,0.45,,62.59,320,978
6435,9/30/2005,2005,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2005Q3,2005Q3,6031.8,469.8,A,0.45,,59.53,320,978
6435,12/31/2005,2005,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2005Q4,2005Q4,5558.2,461.5,A,0.45,,59.65,320,978
6435,3/31/2006,2006,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2006Q1,2006Q1,5672,460,A,0.45,26588,57.8,320,978
6435,6/30/2006,2006,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2006Q2,2006Q2,5885.2,458.3,A,0.49,28277.11,61.7,320,978
6435,9/30/2006,2006,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2006Q3,2006Q3,5967,457.7,A,0.49,29915.272,65.36,320,978
6435,12/31/2006,2006,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2006Q4,2006Q4,6097.4,455.6,A,0.49,30958.02,67.95,320,978
6435,3/31/2007,2007,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2007Q1,2007Q1,6355,455.3,A,0.49,31183.497,68.49,320,978
6435,6/30/2007,2007,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2007Q2,2007Q2,6695.1,455.3,A,0.53,30455.017,66.89,320,978
6435,9/30/2007,2007,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2007Q3,2007Q3,4996.9,423.7,A,0.53,29769.162,70.26,320,978
6435,12/31/2007,2007,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2007Q4,2007Q4,5223.7,420.9,A,0.53,29185.206,69.34,320,978
6435,3/31/2008,2008,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2008Q1,2008Q1,5568.2,419.1,A,0.53,27052.905,64.55,320,978
6435,6/30/2008,2008,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2008Q2,2008Q2,5603.4,416.2,A,0.58,24880.436,59.78,320,978
6435,9/30/2008,2008,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2008Q3,2008Q3,4995,414.7,A,0.58,26889.148,64.84,320,978
6435,12/31/2008,2008,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2008Q4,2008Q4,3878,413.6,A,0.58,21813.264,52.74,320,978
6435,3/31/2009,2009,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2009Q1,2009Q1,3575,413.9,A,0.58,19084.929,46.11,320,978
6435,6/30/2009,2009,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2009Q2,2009Q2,4496,414.3,A,0.6,21721.749,52.43,320,978
6435,9/30/2009,2009,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2009Q3,2009Q3,5191,414.7,A,0.6,24459.006,58.98,320,978
6435,12/31/2009,2009,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2009Q4,2009Q4,5406,417,A,0.6,26567.07,63.71,320,978
6435,3/31/2010,2010,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2010Q1,2010Q1,5396,414.9,A,0.6,26088.912,62.88,320,978
6435,6/30/2010,2010,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2010Q2,2010Q2,5015,409.7,A,0.66,24840.111,60.63,320,978
6435,9/30/2010,2010,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2010Q3,2010Q3,5660,408,A,0.66,26540.4,65.05,320,978
6435,12/31/2010,2010,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2010Q4,2010Q4,5917,406.9,A,0.66,25650.976,63.04,320,978
6435,3/31/2011,2011,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2011Q1,2011Q1,5434,395.2,A,0.66,25794.704,65.27,320,978
6435,6/30/2011,2011,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2011Q2,2011Q2,5556,392.2,A,0.7,26104.832,66.56,320,978
6435,9/30/2011,2011,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2011Q3,2011Q3,5179,393.3,A,0.7,27928.233,71.01,320,978
6435,12/31/2011,2011,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2011Q4,2011Q4,5249,395.7,A,0.7,29107.692,73.56,320,978
6435,3/31/2012,2012,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2012Q1,2012Q1,5353,391.4,A,0.7,28920.546,73.89,320,978
6435,6/30/2012,2012,2,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2012Q2,2012Q2,5437,394.6,A,0.74,33055.642,83.77,320,978
6435,9/30/2012,2012,3,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2012Q3,2012Q3,5535,392.3,A,0.74,33651.494,85.78,320,978
6435,12/31/2012,2012,4,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2012Q4,2012Q4,4985,389.3,A,0.74,32868.599,84.43,320,978
6435,3/31/2013,2013,1,INDL,C,D,STD,KMB,KIMBERLY-CLARK CORP,USD,2013Q1,2013Q1,4700,384.7,A,0.74,37692.906,97.98,320,978
3144,3/31/2000,2000,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2000Q1,2000Q1,8902,2473.888,A,0,,46.9375,145,978
3144,6/30/2000,2000,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2000Q2,2000Q2,9184,2476.51,A,0.17,,57.4375,145,978
3144,9/30/2000,2000,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2000Q3,2000Q3,9848,2479.393,A,0.17,,55.125,145,978
3144,12/31/2000,2000,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2000Q4,2000Q4,9316,2484.762,A,0.34,,60.9375,145,978
3144,3/31/2001,2001,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2001Q1,2001Q1,10000,2487.017,A,0,,45.16,145,978
3144,6/30/2001,2001,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2001Q2,2001Q2,10407,2487.49,A,0.18,,45,145,978
3144,9/30/2001,2001,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2001Q3,2001Q3,11084,2486.907,A,0.18,,46.85,145,978
3144,12/31/2001,2001,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2001Q4,2001Q4,11366,2486.227,A,0.36,,47.15,145,978
3144,3/31/2002,2002,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2002Q1,2002Q1,10528,2483.577,A,0,,52.26,145,978
3144,6/30/2002,2002,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2002Q2,2002Q2,11351,2483.009,A,0.2,,56,145,978
3144,9/30/2002,2002,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2002Q3,2002Q3,11612,2479.915,A,0.2,,47.96,145,978
3144,12/31/2002,2002,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2002Q4,2002Q4,11800,2470.979,A,0.4,,43.84,145,978
3144,3/31/2003,2003,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2003Q1,2003Q1,12135,2463.292,A,0,,40.48,145,978
3144,6/30/2003,2003,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2003Q2,2003Q2,13534,2460.414,A,0.22,,46.41,145,978
3144,9/30/2003,2003,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2003Q3,2003Q3,13525,2451.386,A,0.22,,42.96,145,978
3144,12/31/2003,2003,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2003Q4,2003Q4,14090,2441.532,A,0.44,,50.75,145,978
3144,3/31/2004,2004,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2004Q1,2004Q1,14662,2433.274,A,0,,50.3,145,978
3144,6/30/2004,2004,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2004Q2,2004Q2,15003,2425.744,A,0.25,,50.48,145,978
3144,9/30/2004,2004,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2004Q3,2004Q3,14954,2416.18,A,0.25,,40.05,145,978
3144,12/31/2004,2004,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2004Q4,2004Q4,15935,2409.339,A,0.5,,41.64,145,978
3144,3/31/2005,2005,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2005Q1,2005Q1,16511,2408.973,A,0,,41.67,145,978
3144,6/30/2005,2005,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2005Q2,2005Q2,16343,2387.317,A,0.28,,41.75,145,978
3144,9/30/2005,2005,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2005Q3,2005Q3,16526,2377.466,A,0.28,,43.19,145,978
3144,12/31/2005,2005,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2005Q4,2005Q4,16355,2369,A,0.56,,40.31,145,978
3144,3/31/2006,2006,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2006Q1,2006Q1,16406,2357,A,0,98687.59,41.87,145,978
3144,6/30/2006,2006,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2006Q2,2006Q2,17122,2342,A,0.31,100752.84,43.02,145,978
3144,9/30/2006,2006,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2006Q3,2006Q3,18000,2342,A,0.31,104640.56,44.68,145,978
3144,12/31/2006,2006,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2006Q4,2006Q4,16920,2318,A,0.62,111843.5,48.25,145,978
3144,3/31/2007,2007,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2007Q1,2007Q1,17211,2306,A,0,110688,48,145,978
3144,6/30/2007,2007,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2007Q2,2007Q2,18972,2311,A,0.34,120888.41,52.31,145,978
3144,9/30/2007,2007,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2007Q3,2007Q3,19669,2308,A,0.34,132640.76,57.47,145,978
3144,12/31/2007,2007,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2007Q4,2007Q4,21744,2318,A,0.68,142255.66,61.37,145,978
3144,3/31/2008,2008,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2008Q1,2008Q1,23032,2320,A,0,141218.4,60.87,145,978
3144,6/30/2008,2008,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2008Q2,2008Q2,23182,2310,A,0.38,120073.8,51.98,145,978
3144,9/30/2008,2008,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2008Q3,2008Q3,23745,2312,A,0.38,122258.56,52.88,145,978
3144,12/31/2008,2008,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2008Q4,2008Q4,20472,2312,A,0.76,104664.24,45.27,145,978
3144,3/31/2009,2009,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2009Q1,2009Q1,20712,2312,A,0,101612.4,43.95,145,978
3144,6/30/2009,2009,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2009Q2,2009Q2,23076,2315,A,0.41,111096.85,47.99,145,978
3144,9/30/2009,2009,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2009Q3,2009Q3,23955,2314,A,0.41,124261.8,53.7,145,978
3144,12/31/2009,2009,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2009Q4,2009Q4,24799,2303,A,0.82,131271,57,145,978
3144,3/31/2010,2010,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2010Q1,2010Q1,24872,2306,A,0,126830,55,145,978
3144,6/30/2010,2010,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2010Q2,2010Q2,25518,2307,A,0.44,115626.84,50.12,145,978
3144,9/30/2010,2010,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2010Q3,2010Q3,27906,2315,A,0.44,135473.8,58.52,145,978
3144,12/31/2010,2010,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2010Q4,2010Q4,31003,2292,A,0.88,150744.84,65.77,145,978
3144,3/31/2011,2011,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2011Q1,2011Q1,32279,2287,A,0,151719.58,66.34,145,978
3144,6/30/2011,2011,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2011Q2,2011Q2,35142,2293,A,0.47,154295.97,67.29,145,978
3144,9/30/2011,2011,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2011Q3,2011Q3,33209,2271,A,0.47,153428.76,67.56,145,978
3144,12/31/2011,2011,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2011Q4,2011Q4,31635,2263,A,0.94,158342.11,69.97,145,978
3144,3/31/2012,2012,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2012Q1,2012Q1,32818,2257,A,0,167040.57,74.01,145,978
3144,6/30/2012,2012,2,INDL,C,D,STD,KO,COCA-COLA CO,USD,2012Q2,2012Q2,32269,2251,A,0.51,176005.69,78.19,145,978
3144,9/30/2012,2012,3,INDL,C,D,STD,KO,COCA-COLA CO,USD,2012Q3,2012Q3,33210,4486,A,0.255,170153.98,37.93,145,978
3144,12/31/2012,2012,4,INDL,C,D,STD,KO,COCA-COLA CO,USD,2012Q4,2012Q4,32790,4469,A,0.51,162001.25,36.25,145,978
3144,3/31/2013,2013,1,INDL,C,D,STD,KO,COCA-COLA CO,USD,2013Q1,2013Q1,32480,4448,A,0,179877.12,40.44,145,978
6502,4/30/2000,2000,1,INDL,C,D,STD,KR,KROGER CO,USD,2000Q1,2000Q1,2604,827,A,0,,18.5625,440,978
6502,7/31/2000,2000,2,INDL,C,D,STD,KR,KROGER CO,USD,2000Q2,2000Q2,2739,822,A,0,,20.6875,440,978
6502,10/31/2000,2000,3,INDL,C,D,STD,KR,KROGER CO,USD,2000Q3,2000Q3,2846,818,A,0,,22.5625,440,978
6502,1/31/2001,2000,4,INDL,C,D,STD,KR,KROGER CO,USD,2000Q4,2000Q4,3089,815,A,0,,24.55,440,978
6502,4/30/2001,2001,1,INDL,C,D,STD,KR,KROGER CO,USD,2001Q1,2001Q1,3123,807,A,0,,22.59,440,978
6502,7/31/2001,2001,2,INDL,C,D,STD,KR,KROGER CO,USD,2001Q2,2001Q2,3218,802,A,0,,26.36,440,978
6502,10/31/2001,2001,3,INDL,C,D,STD,KR,KROGER CO,USD,2001Q3,2001Q3,3205,799,A,0,,24.46,440,978
6502,1/31/2002,2001,4,INDL,C,D,STD,KR,KROGER CO,USD,2001Q4,2001Q4,3502,795,A,0,,20.6,440,978
6502,4/30/2002,2002,1,INDL,C,D,STD,KR,KROGER CO,USD,2002Q1,2002Q1,3791,792,A,0,,22.77,440,978
6502,7/31/2002,2002,2,INDL,C,D,STD,KR,KROGER CO,USD,2002Q2,2002Q2,3728,776,A,0,,19.48,440,978
6502,10/31/2002,2002,3,INDL,C,D,STD,KR,KROGER CO,USD,2002Q3,2002Q3,3770,764,A,0,,14.8,440,978
6502,1/31/2003,2002,4,INDL,C,D,STD,KR,KROGER CO,USD,2002Q4,2002Q4,3850,758,A,0,,15.09,440,978
6502,4/30/2003,2003,1,INDL,C,D,STD,KR,KROGER CO,USD,2003Q1,2003Q1,4078,750,A,0,,14.3,440,978
6502,7/31/2003,2003,2,INDL,C,D,STD,KR,KROGER CO,USD,2003Q2,2003Q2,4188,744,A,0,,16.95,440,978
6502,10/31/2003,2003,3,INDL,C,D,STD,KR,KROGER CO,USD,2003Q3,2003Q3,4258,743,A,0,,17.49,440,978
6502,1/31/2004,2003,4,INDL,C,D,STD,KR,KROGER CO,USD,2003Q4,2003Q4,3985,743,A,0,,18.53,440,978
6502,4/30/2004,2004,1,INDL,C,D,STD,KR,KROGER CO,USD,2004Q1,2004Q1,4140,738,A,0,,17.5,440,978
6502,7/31/2004,2004,2,INDL,C,D,STD,KR,KROGER CO,USD,2004Q2,2004Q2,4269,736,A,0,,15.8,440,978
6502,10/31/2004,2004,3,INDL,C,D,STD,KR,KROGER CO,USD,2004Q3,2004Q3,4337,732,A,0,,15.11,440,978
6502,1/31/2005,2004,4,INDL,C,D,STD,KR,KROGER CO,USD,2004Q4,2004Q4,3540,728,A,0,,17.1,440,978
6502,4/30/2005,2005,1,INDL,C,D,STD,KR,KROGER CO,USD,2005Q1,2005Q1,3785,723,A,0,,15.77,440,978
6502,7/31/2005,2005,2,INDL,C,D,STD,KR,KROGER CO,USD,2005Q2,2005Q2,3974,723,A,0,,19.85,440,978
6502,10/31/2005,2005,3,INDL,C,D,STD,KR,KROGER CO,USD,2005Q3,2005Q3,4162,725,A,0,,19.9,440,978
6502,1/31/2006,2005,4,INDL,C,D,STD,KR,KROGER CO,USD,2005Q4,2005Q4,4390,723,A,0,,18.4,440,978
6502,4/30/2006,2006,1,INDL,C,D,STD,KR,KROGER CO,USD,2006Q1,2006Q1,4604,720,A,0,14587.2,20.26,440,978
6502,7/31/2006,2006,2,INDL,C,D,STD,KR,KROGER CO,USD,2006Q2,2006Q2,4655,716,A,0.065,16417.88,22.93,440,978
6502,10/31/2006,2006,3,INDL,C,D,STD,KR,KROGER CO,USD,2006Q3,2006Q3,4611,707,A,0.065,15900.43,22.49,440,978
6502,1/31/2007,2006,4,INDL,C,D,STD,KR,KROGER CO,USD,2006Q4,2006Q4,4923,705,A,0.065,18048,25.6,440,978
6502,4/30/2007,2007,1,INDL,C,D,STD,KR,KROGER CO,USD,2007Q1,2007Q1,5260,708,A,0.065,20893.08,29.51,440,978
6502,7/31/2007,2007,2,INDL,C,D,STD,KR,KROGER CO,USD,2007Q2,2007Q2,4965,688,A,0.075,17860.48,25.96,440,978
6502,10/31/2007,2007,3,INDL,C,D,STD,KR,KROGER CO,USD,2007Q3,2007Q3,4769,673,A,0.075,19779.47,29.39,440,978
6502,1/31/2008,2007,4,INDL,C,D,STD,KR,KROGER CO,USD,2007Q4,2007Q4,4914,663,A,0.075,16873.35,25.45,440,978
6502,4/30/2008,2008,1,INDL,C,D,STD,KR,KROGER CO,USD,2008Q1,2008Q1,4974,652,A,0.075,17767,27.25,440,978
6502,7/31/2008,2008,2,INDL,C,D,STD,KR,KROGER CO,USD,2008Q2,2008Q2,5145,651,A,0.09,18410.28,28.28,440,978
6502,10/31/2008,2008,3,INDL,C,D,STD,KR,KROGER CO,USD,2008Q3,2008Q3,5269,648,A,0.09,17794.08,27.46,440,978
6502,1/31/2009,2008,4,INDL,C,D,STD,KR,KROGER CO,USD,2008Q4,2008Q4,5176,649,A,0.09,14602.5,22.5,440,978
6502,4/30/2009,2009,1,INDL,C,D,STD,KR,KROGER CO,USD,2009Q1,2009Q1,5561,648,A,0.09,14009.76,21.62,440,978
6502,7/31/2009,2009,2,INDL,C,D,STD,KR,KROGER CO,USD,2009Q2,2009Q2,5721,646,A,0.09,13811.48,21.38,440,978
6502,10/31/2009,2009,3,INDL,C,D,STD,KR,KROGER CO,USD,2009Q3,2009Q3,4783,646,A,0.09,14941.98,23.13,440,978
6502,1/31/2010,2009,4,INDL,C,D,STD,KR,KROGER CO,USD,2009Q4,2009Q4,4832,642,A,0.095,13758.06,21.43,440,978
6502,4/30/2010,2010,1,INDL,C,D,STD,KR,KROGER CO,USD,2010Q1,2010Q1,5108,640,A,0.095,14227.2,22.23,440,978
6502,7/31/2010,2010,2,INDL,C,D,STD,KR,KROGER CO,USD,2010Q2,2010Q2,5163,634,A,0.095,13428.12,21.18,440,978
6502,10/31/2010,2010,3,INDL,C,D,STD,KR,KROGER CO,USD,2010Q3,2010Q3,5264,632,A,0.095,13904,22,440,978
6502,1/31/2011,2010,4,INDL,C,D,STD,KR,KROGER CO,USD,2010Q4,2010Q4,5296,620,A,0.105,13268,21.4,440,978
6502,4/30/2011,2011,1,INDL,C,D,STD,KR,KROGER CO,USD,2011Q1,2011Q1,5213,600.2,A,0.105,14590.862,24.31,440,978
6502,7/31/2011,2011,2,INDL,C,D,STD,KR,KROGER CO,USD,2011Q2,2011Q2,5219,592.6,A,0.105,14737.962,24.87,440,978
6502,10/31/2011,2011,3,INDL,C,D,STD,KR,KROGER CO,USD,2011Q3,2011Q3,4907,572,A,0.105,13258.96,23.18,440,978
6502,1/31/2012,2011,4,INDL,C,D,STD,KR,KROGER CO,USD,2011Q4,2011Q4,3981,561,A,0.115,13329.36,23.76,440,978
6502,4/30/2012,2012,1,INDL,C,D,STD,KR,KROGER CO,USD,2012Q1,2012Q1,4080,549,A,0.115,12775.23,23.27,440,978
6502,7/31/2012,2012,2,INDL,C,D,STD,KR,KROGER CO,USD,2012Q2,2012Q2,3791,527,A,0.115,11683.59,22.17,440,978
6502,10/31/2012,2012,3,INDL,C,D,STD,KR,KROGER CO,USD,2012Q3,2012Q3,3761,514,A,0.115,12963.08,25.22,440,978
6502,1/31/2013,2012,4,INDL,C,D,STD,KR,KROGER CO,USD,2012Q4,2012Q4,4207,514,A,0.15,14237.8,27.7,440,978
6502,4/30/2013,2013,1,INDL,C,D,STD,KR,KROGER CO,USD,2013Q1,2013Q1,4590,514,A,0.15,17671.32,34.38,440,978
7163,3/31/2000,2000,1,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2000Q1,2000Q1,1638.811,194.5,A,0.235,,45.5,410,976
7163,6/30/2000,2000,2,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2000Q2,2000Q2,1694.421,194.7,A,0.235,,54,410,976
7163,9/30/2000,2000,3,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2000Q3,2000Q3,1888.928,195.4,A,0.235,,63.5625,410,976
7163,12/31/2000,2000,4,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2000Q4,2000Q4,1761.031,194.285,A,0.235,,58.625,410,976
7163,3/31/2001,2001,1,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2001Q1,2001Q1,1748.652,195.2,A,0.245,,59.65,410,976
7163,6/30/2001,2001,2,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2001Q2,2001Q2,1785.207,194.7,A,0.245,,66.15,410,976
7163,9/30/2001,2001,3,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2001Q3,2001Q3,1957.511,193.3,A,0.245,,58.2,410,976
7163,12/31/2001,2001,4,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2001Q4,2001Q4,1853.872,193.218,A,0.245,,60.98,410,976
7163,3/31/2002,2002,1,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2002Q1,2002Q1,1858.476,194.3,A,0.255,,68.25,410,976
7163,6/30/2002,2002,2,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2002Q2,2002Q2,1925.411,193.5,A,0.255,,59.7,410,976
7163,9/30/2002,2002,3,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2002Q3,2002Q3,2170.105,193.8,A,0.255,,61.22,410,976
7163,12/31/2002,2002,4,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2002Q4,2002Q4,2165.822,191.833,A,0.255,,60.44,410,976
7163,3/31/2003,2003,1,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2003Q1,2003Q1,2121.253,190.7,A,0.27,,55.59,410,976
7163,6/30/2003,2003,2,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2003Q2,2003Q2,2259.245,191.2,A,0.27,,62,410,976
7163,9/30/2003,2003,3,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2003Q3,2003Q3,2513.92,191.6,A,0.27,,62.13,410,976
7163,12/31/2003,2003,4,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2003Q4,2003Q4,2557.051,190.396,A,0.27,,69.92,410,976
7163,3/31/2004,2004,1,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2004Q1,2004Q1,2542.575,190.5,A,0.3,,76.14,410,976
7163,6/30/2004,2004,2,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2004Q2,2004Q2,2605.776,190.5,A,0.3,,76.57,410,976
7163,9/30/2004,2004,3,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2004Q3,2004Q3,2870.003,189.9,A,0.3,,79.69,410,976
7163,12/31/2004,2004,4,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2004Q4,2004Q4,2984.513,189.813,A,0.3,,91.54,410,976
7163,3/31/2005,2005,1,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2005Q1,2005Q1,2743.172,187.3,A,0.33,,87.25,410,976
7163,6/30/2005,2005,2,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2005Q2,2005Q2,2811.828,373.8,A,0.165,,44.25,410,976
7163,9/30/2005,2005,3,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2005Q3,2005Q3,3163.587,374.9,A,0.165,,48.04,410,976
7163,12/31/2005,2005,4,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2005Q4,2005Q4,3113.148,372.698,A,0.165,,51.63,410,976
7163,3/31/2006,2006,1,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2006Q1,2006Q1,2329.346,357.8,A,0.1815,20616.436,57.62,410,976
7163,6/30/2006,2006,2,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2006Q2,2006Q2,2159.086,351.9,A,0.1815,17675.937,50.23,410,976
7163,9/30/2006,2006,3,INDL,C,D,STD,MHFI,MCGRAW HILL FINANCIAL,USD,2006Q3,2006Q3,2605.826,354.2,A,0.1815,20554.226,58.03,410,976
